Data,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Patinete (ms),Duração de Outra (ms)
2019-11-01,35,1639.2636792802334,1711.6163816452026,13.0,13,77.4893703100207,124.0,58.0,,,,,0.44619365270721384,5.061249732971191,0.2570149600505829,2745,,,,,79851751,1641617,,,
2019-11-02,50,1733.8935874207125,2511.010486602783,13.0,13,78.52076802256609,130.0,54.0,-23.4223954,-51.933011,-23.4222758,-51.9325076,1.0169660347768459,2.7981839179992676,0.2570149600505829,3974,,,,,79878839,3348458,,,
2019-11-03,24,1631.2980365077983,2213.808279812336,3.0,3,91.97806141326176,121.0,56.0,-23.4226622,-52.2980993,-23.4226268,-52.2980671,2.0939021038182646,31.823795318603516,0.2570149600505829,1868,,,,,78576151,1029432,,,
2019-11-04,19,1597.310556435108,923.9218302965164,6.0,6,81.50979668422112,119.0,58.0,,,,,1.971892996320736,8.350000381469727,0.043081771582365036,1473,,,,,84304995,884906,,,
2019-11-05,33,1605.5889632073688,1228.875828742981,5.0,5,88.50559882928655,124.0,61.0,,,,,0.6747733142047683,8.90999984741211,0.2601377069950104,2062,,,,,82605368,1034225,,,
2019-11-06,41,1675.3172049314594,2038.768715262413,7.0,7,75.10675442535492,121.0,49.0,,,,,1.0691194233603263,20.54036521911621,0.1797974556684494,3265,,,,,79109939,2291914,,,
2019-11-07,70,1718.5964077940719,3138.803696155548,11.0,11,85.05728279143175,111.0,57.0,-23.4068973,-51.9394211,-23.4028592,-51.9381482,0.7383728137834711,19.07082176208496,0.2570149600505829,5061,,,,,79708250,3072542,,,
2019-11-08,6,1536.9810713705976,2193.519496202469,,,74.71492985915494,144.0,54.0,-23.4147582,-51.9480534,-23.4031885,-51.9386693,0.851244267786217,24.057777404785156,0.0,3162,,,,,40238775,5675027,2700000,,
2019-11-09,72,2155.953975915909,2793.9023008346558,2.0,2,84.73344335808581,124.0,52.0,-23.415042,-51.9483204,-23.4126724,-51.9474377,0.7330780844214998,3.2200000286102295,0.00885416567325592,4749,,,,,45746889,7045674,2280000,,
2019-11-10,4,1753.069866013527,583.9950294494629,1.0,1,77.32720513762978,120.0,48.0,-23.4128485,-51.947219,-23.4128485,-51.947219,0.5789914049613395,10.214200973510742,0.009831461124122143,876,,,,,50009843,261749,1500000,,
2019-11-11,51,2001.4739668101072,4588.280448079109,20.0,18,80.96490382162294,116.0,57.0,-23.423418,-51.951186,-23.4044248,-51.9225019,0.6055487721958873,2.6522328853607178,0.007749469019472599,4426,,,,,49904644,7126728,780000,,
2019-11-12,46,1889.820737884775,2222.2129788398743,5.0,5,86.28766418214194,107.0,54.0,-23.4147856,-51.9479972,-23.4031429,-51.9384565,0.6902134104488373,19.040000915527344,0.00636200699955225,3453,,,,,55937611,4513273,720000,,
2019-11-13,24,1746.5571184381151,4360.544902801514,6.0,6,80.85136362078289,102.0,48.0,-23.4148161,-51.9481182,-23.4031789,-51.9386259,1.5486303992761574,14.0,0.02207854390144348,2487,,,,,54094070,3455882,,,
2019-11-14,34,1873.2091603711247,2457.5085491091013,8.0,8,82.91879128534227,115.0,53.0,-23.414666,-51.9482281,-23.4031892,-51.9387382,2.518075365404321,34.0,0.016734417527914047,3249,,,,,38380096,4520429,720000,,
2019-11-15,14,2038.3553483545782,3495.7135522961617,,,78.02545342508465,121.0,53.0,-23.5584072,-52.2307159,-23.4128756,-51.9472862,0.8974429499564106,18.79305076599121,0.0,1500,,,,,36257168,5867519,1260000,,
2019-11-16,36,1626.216526495552,2538.374011516571,12.0,12,86.62849375505255,111.0,47.0,-23.4184042,-51.9480472,-23.4147672,-51.9346668,0.6087840295022321,19.3165225982666,0.0,3550,,,,,49467022,4464939,1200000,,
2019-11-17,52,1736.8904242328417,2237.81416118145,,,84.2671595917638,114.0,57.0,-23.4239234,-51.9329569,-23.4238917,-51.9329171,1.2154079336160963,36.0,0.2677238881587982,3758,,,,,78064941,3401090,,,
2019-11-18,34,1655.0732258241894,1589.5598192214966,6.0,6,77.59953150501396,180.0,57.0,,,,,0.9719248214177495,4.570000171661377,0.25101974606513977,2565,,,,,81805329,1926774,,,
2019-11-19,19,1602.9266216416538,991.5697181224823,6.0,6,88.45822645037597,121.0,59.0,,,,,0.8085556878173938,52.0,0.2998507618904114,1701,,,,,83944499,986204,,,
2019-11-20,62,1728.7566535835279,2724.7090406417847,17.0,17,82.05154447983374,127.0,55.0,-23.4059377,-51.9381572,-23.4059377,-51.9381572,1.7825507737361415,10.119999885559082,0.27915188670158386,4394,,,,,78999669,3255804,,,
2019-11-21,69,1758.3431495782852,3489.4713594913483,20.0,20,74.69142508957611,113.0,53.0,-23.4038752,-51.9419503,-23.403435,-51.9382727,0.423859088933659,1.4550840854644775,0.25584855675697327,5496,,,,,80482506,3789455,,,
2019-11-22,47,1677.5473733829572,2429.228785574436,13.0,13,74.20771675915839,115.0,57.0,,,,,0.7848485775798936,4.133702278137207,0.2759729027748108,3490,,,,,79562299,2297778,,,
2019-11-23,78,1729.7949799794092,3137.2114748954773,3.0,3,,,,-23.414484,-51.9442924,-23.4061727,-51.937389,0.7700046095746534,20.381168365478516,0.2570149600505829,5265,,,,,67221690,2977884,129631,,
2019-11-24,34,1647.7426379810656,1640.2127238865942,3.0,3,78.32785163985498,129.0,49.0,,,,,0.42527259259244726,1.5026265382766724,0.23391291499137878,3203,,,,,75964623,1794552,,,
2019-11-25,17,1589.5739399148902,888.3199198246002,2.0,2,78.29981783614016,107.0,62.0,,,,,0.5647128986906078,2.977710008621216,0.2570149600505829,1503,,,,,83362088,736447,,,
2019-11-26,114,1910.5198208133104,7710.923416137695,129.0,93,81.35329626096804,154.0,57.0,-23.4145788,-51.9470841,-23.4029284,-51.9386556,0.7542300756609748,3.513423204421997,0.2677238881587982,11879,,,,,78829888,6534267,,,
2019-11-27,54,1698.300338153858,2444.2005007863045,14.0,14,88.26831881436952,124.0,55.0,-23.4071117,-51.939334,-23.3987636,-51.9384435,0.5800663352482593,14.799100875854492,0.20452934503555298,3862,,,,,77865853,2706462,,,
2019-11-28,41,1679.4631251639746,1980.542196661234,5.0,5,75.22577550695593,105.0,64.0,,,,,0.9312700295795915,3.913715362548828,0.2570149600505829,3081,,,,,78229003,2366694,,,
2019-11-29,81,1800.5353822223628,4066.8946175575256,19.0,19,72.59404101151719,125.0,54.0,,,,,1.7125598154784594,15.963403701782227,0.2570149600505829,6221,,,,,73065768,4550268,,,
2019-11-30,78,1735.1070978868875,3365.106778115034,4.0,4,74.99525155428005,77.0,69.0,-23.4205993,-51.9718706,-23.4197406,-51.9689048,0.8720575158256181,14.045465469360352,0.015277475118637085,5876,,,,,72932920,3370347,,,
2019-12-01,3,1563.1654040332476,197.5876715183258,,,79.52089200333471,112.0,57.0,,,,,2.4380934798359344,12.302618026733398,0.2702483534812927,379,,,,,83534308,269033,,,
2019-12-02,25,1613.2271999948691,1165.74263381958,5.0,5,,,,,,,,1.2907729367173209,11.268335342407227,0.2677238881587982,2036,,,,,83644024,1171995,,,
2019-12-03,58,1658.2704162751866,2711.4865028858185,18.0,18,67.21156466040784,114.0,51.0,-23.4077118,-51.9414521,-23.4044087,-51.9395565,1.5419339441281712,19.0,0.0,4613,,,,,80410644,1984440,,,
2019-12-04,169,2043.5420427735949,10259.441724717617,80.0,80,96.40045694148088,112.0,63.0,-23.4144171,-51.946697,-23.4031696,-51.9384029,1.3589754132696592,9.790410995483398,0.24904505908489227,15166,,,,,72237834,8933592,,,
2019-12-05,79,1817.4952576186395,3741.0766092538834,20.0,19,78.24701052682823,143.0,47.0,-23.4147504,-53.4852839,-23.0849311,-51.938676,8.044356830343988,95.0,0.02459586411714554,5788,,,,,62117312,4708090,60434,,
2019-12-06,43,1653.1018537955563,2115.2453174591064,7.0,7,83.02102669045671,122.0,59.0,-23.4039633,-51.9393981,-23.4039633,-51.9393981,3.4231929346896517,92.0,0.2677238881587982,3556,,,,,60372444,1891218,,,
2019-12-07,85,1840.2712659381189,3358.466826438904,8.0,8,81.15992462688308,109.0,63.0,-23.4264893,-51.9470663,-23.4144697,-51.9331777,1.4844452319646146,10.106184959411621,0.2570149600505829,5863,,,,,68317463,5267193,,,
2019-12-08,10,1606.9588846479999,520.075587272644,,,76.84428649038986,125.0,53.0,,,,,1.6392272273990922,32.23024368286133,0.2570149600505829,1007,,,,,77100939,1058934,,,
2019-12-09,36,1669.249895915761,1833.0495963990688,11.0,11,78.61258113670632,126.0,63.0,,,,,1.0965113111160272,17.02132225036621,0.2570149600505829,2955,,,,,79871217,2182478,,,
2019-12-10,68,1752.8343572822,3517.69655585289,23.0,23,91.34642625643784,117.0,63.0,-23.4031941,-51.9387881,-23.4031757,-51.938674,0.856650013881704,7.108070373535156,0.2998507618904114,5373,,,,,73298229,3690092,,,
2019-12-11,43,1661.4022555828667,2268.7417731285095,8.0,8,84.83425944046583,120.0,45.0,-23.4035126,-51.9394214,-23.4019284,-51.9388764,2.0925708786474613,7.108070373535156,0.166071355342865,3399,,,,,81021349,2040931,,,
2019-12-12,87,1797.5625609020042,5301.294910669327,48.0,48,76.01231628453851,82.0,70.0,-23.4147566,-51.9480549,-23.4030793,-51.9386144,1.0029621386061127,20.092588424682617,0.27843284606933594,8120,,,,,77744247,4496854,,,
2019-12-13,106,1894.3337705633999,4716.455743432045,32.0,32,74.94211268900656,120.0,61.0,-23.4204771,-51.9705174,-23.4095772,-51.9435352,0.733663089667974,12.227762222290039,0.07327458262443542,7869,,,,,75063692,6242320,,,
2019-12-14,30,1651.4063656287458,1407.3575321435928,1.0,1,83.4346466178776,142.0,61.0,,,,,0.891921947420702,16.651763916015625,0.19876699149608612,2392,,,,,80414316,1860634,,,
2019-12-15,35,1664.9548029059501,1608.892739534378,6.0,6,80.6961307142766,115.0,55.0,,,,,1.1229812072605152,7.3071465492248535,0.09586454927921295,2538,,,,,78405471,2105008,,,
2019-12-16,12,1564.1116944234468,479.84417140483856,,,82.60331306479749,115.0,61.0,,,,,0.7655685348090845,2.5203843116760254,0.2677238881587982,919,,,,,83784125,286099,,,
2019-12-17,41,1690.249388387375,2157.3752818107605,9.0,9,76.42740350286186,119.0,57.0,,,,,1.2129556169365465,14.30393123626709,0.17369307577610016,3436,,,,,79187301,2561246,,,
2019-12-18,69,1726.7756904449145,3731.2527000904083,18.0,18,83.71593977579576,94.0,70.0,-23.4097362,-51.9390903,-23.4031221,-51.9381552,0.839874983139915,21.062768936157227,0.2677238881587982,5062,,,,,77479380,3071789,,,
2019-12-19,35,1634.8960403241856,1387.2543981671333,4.0,4,79.61135007632512,113.0,64.0,,,,,1.095104111032533,3.535536766052246,0.2570149600505829,2305,,,,,83785141,1562836,,,
2019-12-20,91,1860.1328280833436,5430.136101484299,42.0,42,77.04012401293271,123.0,59.0,-23.414844,-51.9478401,-23.4031745,-51.9386286,2.589870480389986,18.850000381469727,0.27843284606933594,8267,,,,,67287808,5625436,,,
2019-12-21,164,2041.0817979120645,7582.2263148392085,24.0,24,,,,-23.5577739,-46.6364273,-23.5427407,-46.6252955,3.640347277534445,23.452709197998047,0.2677238881587982,11866,,,,,43360073,8827352,,,
2019-12-22,213,2340.619634636933,10053.428618618287,22.0,22,,,,-23.5711192,-46.6636692,-23.5554635,-46.6352695,0.8429148402341592,32.83661651611328,0.026126544922590256,15665,,,,,64367205,14291986,,,
2019-12-23,122,2227.1279116089104,5707.846808785573,25.0,25,80.70409887820513,158.0,55.0,-23.5711287,-46.6436956,-23.5159871,-46.6243915,0.8807596831231601,8.0,0.020111732184886932,8607,,,,,41407899,12551710,,,
2019-12-24,49,1642.652802207458,2872.026617527008,21.0,20,81.38882169931249,125.0,55.0,-23.4326424,-52.2931402,-23.414689,-51.9478467,3.862194290291823,123.0,0.002414113376289606,3283,,,,685315,48497320,1871147,1860000,,
2019-12-25,24,1622.5063688980417,968.6016219854355,2.0,2,80.4694884760426,121.0,55.0,,,,,0.5032924413100478,1.254370093345642,0.10705157369375229,1786,,,,,79414876,1339363,,,
2019-12-26,40,1646.3074436691138,1780.2563877105713,15.0,10,77.316733505887,165.0,57.0,-23.4134342,-51.9427583,-23.4126401,-51.9397346,1.2257077899758526,12.173445701599121,0.2570149600505829,2870,,,,,77092552,1768664,,,
2019-12-27,30,1667.3428795197678,1908.4878640174866,13.0,13,78.29133008293428,105.0,57.0,-23.4175834,-51.948044,-23.4138587,-51.9437898,0.9035255721886863,11.306476593017578,0.2570149600505829,1817,,,,580392,81583477,1527269,,,
2019-12-28,51,1722.1806679162503,2289.4486389160156,2.0,2,71.11798270851725,114.0,57.0,,,,,0.5644391984892573,9.234296798706055,0.2570149600505829,3775,,,,,73905307,3131687,,,
2019-12-29,7,1566.951857547211,518.5884857177734,,,76.13891321480722,112.0,60.0,,,,,1.8037643305407018,13.633023262023926,0.2565689980983734,608,,,,,80770011,337328,,,
2019-12-30,40,1638.8107753464847,1466.0297083854675,,,80.28432944847603,111.0,58.0,-23.4147939,-51.9491138,-23.4143427,-51.9474431,0.5441624232015305,2.8762595653533936,0.2570149600505829,2533,,,,,78057548,1633447,,,
2019-12-31,35,1636.3880379950099,1344.3262367248535,2.0,2,76.77246293364745,121.0,59.0,,,,,0.46834542161030046,12.056273460388184,0.25358349084854126,2385,,,,,77702634,1589747,,,
2020-01-01,22,1654.5337392385106,1058.0198828428984,,,87.21874001736906,135.0,57.0,,,,,1.5775697861139586,32.989585876464844,0.2570149600505829,1972,,,,,73712299,1911109,,,
2020-01-02,29,1615.9025293998232,1041.7039140462875,,,81.0370788519817,112.0,59.0,-23.4147455,-51.9481478,-23.4147455,-51.9481478,1.0585016082132856,19.387115478515625,0.2570149600505829,1809,,,,,79086293,1220252,,,
2020-01-03,20,1611.3401254461894,988.9759345054626,,,76.0679863654548,120.0,58.0,,,,,0.933907420004021,8.405549049377441,0.2562170922756195,1675,,,,,81726365,1137959,,,
2020-01-04,25,1645.962434510528,1016.8505449295044,1.0,1,78.45161300213798,114.0,55.0,,,,,1.125663292310168,12.632339477539062,0.15806753933429718,1826,,,,,81555539,1762440,,,
2020-01-05,6,1560.6731723346425,375.526633143425,,,71.15181315658634,109.0,61.0,,,,,0.936044087200657,13.938935279846191,0.25619155168533325,723,,,,,83341677,224078,,,
2020-01-06,50,1743.2162134829712,5710.548365116119,20.0,20,79.37987140557468,133.0,55.0,-23.4148294,-51.9480845,-23.4032649,-51.9388717,0.9356747307674445,7.557206630706787,0.01491228025406599,3876,,,,540000,58210874,7467229,,,
2020-01-07,72,1800.2512669689463,1878.84721326828,54.0,54,68.72957395449782,111.0,59.0,-23.4148228,-51.948148,-23.4011225,-51.9385903,0.7594396655706505,20.043838500976562,0.2641856074333191,2833,,,,2632993,80102334,1723413,,,
2020-01-08,27,2058.5325582551063,1440.9846301078796,,,80.6063829787234,134.0,61.0,-23.4180148,-51.9482564,-23.4128098,-51.936354,1.043605865545028,6.0,0.0,2495,,,,,42350054,3574525,2460000,,
2020-01-09,7,1855.3856780404847,547.2555084228516,,,77.4908556295297,128.0,48.0,-23.4149196,-51.948044,-23.4126929,-51.9424569,1.067531991467937,3.8766047954559326,0.0096726194024086,2057,,,,,43445560,5821308,,,
2020-01-10,53,2544.8873810919704,3457.6360936164856,5.0,5,87.81370329457364,119.0,57.0,-26.9979924,-51.9482564,-23.414596,-48.6260896,15.053789867225488,111.0,0.003097345121204853,3555,,,,,30995476,11676912,3300000,,
2020-01-11,15,1943.4441813866738,991.7645093277097,5.0,5,76.84974603178004,122.0,53.0,-26.9966972,-48.6282088,-26.994542,-48.6266646,1.4598496387792332,3.713902235031128,0.008794326335191727,1513,,,,,55671098,3832838,1440000,,
2020-01-12,7,1561.6374020339542,541.3754059727692,2.0,2,73.13742237961917,133.0,50.0,,,,,1.11763381311429,3.0728249549865723,0.0040081520564854145,701,,,,,53447180,241471,,,
2020-01-13,56,1698.0162625898802,2075.0028964821795,1.0,1,76.31800406609419,106.0,61.0,-26.9952378,-48.6270744,-26.9952378,-48.6270744,1.0412134383640355,6.110685348510742,0.2570149600505829,3533,,,,,77439973,2070427,275701,,
2020-01-14,37,1682.6692881801587,1845.121838569641,5.0,5,73.19209678509716,119.0,61.0,-27.0066097,-48.6084816,-27.0043608,-48.6029611,0.6509907124413902,3.8499999046325684,0.2570149600505829,3185,,,,,78661676,2424522,,,
2020-01-15,16,1612.5114954729336,628.152834892273,,,86.88420984337192,110.0,55.0,,,,,0.5083072596529896,1.9054996967315674,0.26198914647102356,1212,,,,,81462025,1159087,,,
2020-01-16,9,1552.0301686689695,299.76136630773544,,,78.08959349094543,121.0,61.0,,,,,1.168689667294974,10.408001899719238,0.2570149600505829,708,,,,,45848871,68183,,,
2020-01-17,62,1743.6718526740392,3108.7764369249344,10.0,10,,,,-26.9952588,-48.6338657,-26.9887292,-48.6283039,0.6522909737991937,3.190000057220459,0.2570149600505829,4995,,,,,81733190,3524828,,,
2020-01-18,40,1659.0014529147095,1650.5004671812057,,,,,,,,,,3.2033383767079906,33.91944122314453,0.2570149600505829,2962,,,,,47609859,1997626,,,
2020-01-19,18,1575.936409704636,790.3520035743713,,,73.46697631310019,121.0,59.0,,,,,0.40861523571580566,1.2684354782104492,0.2570149600505829,1396,,,,,82482415,499381,,,
2020-01-20,77,1804.4248249406971,3838.1565700769424,54.0,54,80.37463863136182,86.0,53.0,-23.4147462,-51.9480473,-23.4135208,-51.9430976,0.7675246259101155,5.795503616333008,0.3083164691925049,2103,,,,3168276,81300139,1231707,,,
2020-01-21,70,1761.3882361130427,6336.335829496384,22.0,22,91.06479021349503,111.0,49.0,-23.4252577,-51.9480462,-23.4031554,-51.9203056,1.1128614498267284,13.818345069885254,0.1313096284866333,4453,,,,601931,78887276,3003305,,990547,
2020-01-22,55,1692.3410905533672,2457.869858622551,4.0,4,87.91354630625096,119.0,67.0,-23.422838,-51.9334701,-23.4221603,-51.9324795,0.7297967493019822,16.79697608947754,0.1745804250240326,4060,,,,,79621538,2598975,,,
2020-01-23,25,1640.1451282826233,1697.9666695939377,15.0,14,78.78083411702784,135.0,58.0,,,,,0.7913880368735967,12.296210289001465,0.2570149600505829,2663,,,,,82539705,1657231,,,
2020-01-24,50,1716.55439353487,2771.7992072105408,19.0,19,78.4054794904899,130.0,53.0,,,,,0.7829516974684333,60.0,0.2570149600505829,4251,,,,,80311937,3035710,,,
2020-01-25,72,1828.0229970053228,4126.53474342823,27.0,27,85.73362802885799,122.0,56.0,-23.4224023,-51.9483719,-23.4150269,-51.9327221,1.049273245990476,7.701070785522461,0.2498292624950409,6453,,,,,74560939,5046271,,,
2020-01-26,20,1616.0039949575678,737.8836011886597,,,80.01750461872948,117.0,42.0,,,,,1.5892900202080094,29.9989013671875,0.25340208411216736,1392,,,,,74934464,1222082,,,
2020-01-27,53,1723.4344998348427,3344.9982023239136,21.0,21,82.78501680861096,127.0,56.0,-23.4143845,-51.9460669,-23.4043544,-51.9392089,0.8007940880420081,18.343496322631836,0.28924670815467834,3374,,,,687897,76990107,2424003,,,
2020-01-28,8,1901.5884302645923,1591.0454273223877,,,76.29927118943267,118.0,55.0,-23.4154499,-51.9485972,-23.4072286,-51.9411405,1.1425038240139855,5.495266914367676,0.0071929823607206345,1368,,,,,41398536,6672706,,,
2020-01-29,65,1718.1282444073188,3165.494050502777,4.0,4,68.54385190123456,128.0,57.0,-23.4223451,-51.948044,-23.4031791,-51.9332064,0.6864200419160079,5.642636775970459,0.0,4862,,,,,48093441,4135977,,,
2020-01-30,30,1639.0016098630142,1466.1533522605896,6.0,6,86.88424870258848,104.0,59.0,,,,,0.7904279679161099,16.694631576538086,0.2570149600505829,2273,,,,,80062502,1636889,,,
2020-01-31,36,1613.2805237622451,1729.140353679657,13.0,13,77.36327003667583,122.0,58.0,,,,,1.641021960474409,8.872352600097656,0.2677238881587982,2658,,,,,81756383,1172958,,,
2020-02-01,33,1622.1754308940974,1323.406705379486,5.0,5,86.8861374742176,122.0,55.0,,,,,0.7373850061458816,17.846477508544922,0.2532636225223541,2548,,,,,77859563,1333397,,,
2020-02-02,54,1650.4714709641235,2185.6881980895996,8.0,8,79.29579688182703,121.0,61.0,,,,,0.9368502180653069,5.948089122772217,0.24991527199745178,3637,,,,,77091314,1843771,,,
2020-02-03,36,1640.6623499244217,1621.0482721328735,8.0,8,87.67024797444265,118.0,58.0,-23.4066828,-51.9396311,-23.4031798,-51.9387568,1.9432108747752117,20.15999984741211,0.2570149600505829,2983,,,,,76965799,1666843,,,
2020-02-04,72,1995.7963794690722,6706.250982478261,26.0,26,87.21408575418994,135.0,62.0,-23.4285339,-51.9508948,-23.4020269,-51.9383447,0.5459638115061113,14.622739791870117,0.008908046409487724,4926,,,,1321572,43957028,6658792,,,
2020-02-05,63,1766.5457502755075,0.0,52.0,52,72.69565217391305,78.0,69.0,-23.4148032,-51.9479358,-23.4029219,-51.9382753,0.8102851541073897,6.352479934692383,0.0,1136,,,,3404923,78804010,295353,,,
2020-02-06,58,1731.936388852196,5156.443019628525,25.0,25,69.49197014208849,81.0,54.0,-23.4148457,-51.9480771,-23.4029968,-51.9385044,0.9602798160423609,7.961458683013916,0.15198653936386108,2955,,,,1331189,80775328,1889258,,,
2020-02-07,61,1680.5165019184733,5608.462480902672,26.0,26,85.99539973832549,112.0,70.0,-23.4151963,-51.9480899,-23.403585,-51.9382588,0.7897474318236617,14.0,0.024542896077036858,2384,,,,1805337,80896844,961546,317223,,
2020-02-08,65,1743.1078022817437,2644.153218150139,,,80.0937319408181,114.0,60.0,-23.4196163,-51.9330526,-23.4196163,-51.9330526,0.8545519989355804,17.07404136657715,0.2181413769721985,4626,,,,,73110505,3376256,60478,,
2020-02-09,75,1772.7049182447656,2911.049903213978,,,86.4948176878017,124.0,57.0,,,,,1.215279214948232,23.560564041137695,0.2230316698551178,4855,,,,,77775464,2554845,652708,,
2020-02-10,28,1817.620476050667,6205.654097557068,26.0,26,76.67362621866295,138.0,56.0,-23.4148574,-51.9480504,-23.4029894,-51.9383285,0.7584293287616485,7.939000606536865,8.604206377640367E-4,1803,,,,1653124,54649009,5553090,,,
2020-02-11,112,1524.1493493037622,7793.854419350624,104.0,104,78.14962171371195,118.0,59.0,-23.4148372,-51.9479811,-23.4029369,-51.9383062,0.7090321369838068,9.726659774780273,0.2998507618904114,1709,,,,6013633,78840655,839543,,,
2020-02-12,111,1893.851139310912,9565.655928254128,79.0,79,65.95901814385134,74.0,58.0,-23.4174065,-51.9545208,-23.403013,-51.9381967,1.7462901052781699,45.0,0.11748909205198288,3553,,,,4500515,74107839,2004425,,,
2020-02-13,89,2277.934018588066,7351.264526247978,32.0,32,89.67723606518092,129.0,64.0,-23.4184232,-51.9480455,-23.4007138,-51.935695,1.1623901121019051,37.0,0.007866043597459793,5266,,,,1480252,34904031,12738232,,,
2020-02-14,49,1618.672586175747,5014.697708725929,22.0,22,77.86995466037455,125.0,62.0,-23.4148475,-51.9480588,-23.4029607,-51.9382743,0.8445613512389012,9.95848274230957,0.031189018860459328,2306,,,,1321233,77149703,1594902,,,
2020-02-15,24,1616.949624458046,1090.477191209793,,,79.73732498900806,98.0,63.0,,,,,0.7347245589822629,2.806305408477783,0.2570149600505829,1959,,,,,74675707,1239138,,,
2020-02-16,13,1596.9545235543847,597.8878726959229,,,78.85025969857841,96.0,59.0,,,,,1.90213829428451,34.891422271728516,0.22070693969726562,1201,,,,,77477043,878485,,,
2020-02-17,99,1781.1031256910578,10082.785118818283,59.0,59,77.57759665409085,106.0,59.0,-23.4148034,-51.9479667,-23.4015888,-51.935398,0.590514953383704,10.481624603271484,0.16507762670516968,4928,,,,2534197,78457787,3630114,,,
2020-02-18,114,1857.8891918040572,6215.412516832352,43.0,43,81.33072160045545,106.0,67.0,-23.4157258,-51.9397115,-23.4028107,-51.938338,0.56352426975004,1.4944907426834106,0.2570149600505829,9070,,,,,74439221,5584968,,,
2020-02-19,74,1691.5215108146847,5206.780481100082,40.0,40,77.29224983970184,80.0,65.0,-23.4148279,-51.9479821,-23.4030004,-51.9384079,1.0034993954748304,11.0037202835083,0.2677238881587982,3781,,,,1670316,80220319,1795126,,,
2020-02-20,93,1859.1117001842888,9110.122382104397,53.0,53,72.13548341800401,102.0,60.0,-23.4148766,-51.9480386,-23.4030716,-51.9383197,0.7402190235762233,7.51597785949707,0.2677238881587982,2648,,,,3313762,79535435,2062475,,,
2020-02-21,43,1661.0857080547905,2154.300002217293,11.0,11,71.81370409090758,81.0,65.0,,,,,0.7395710314534537,22.626079559326172,0.2677238881587982,3317,,,,,77869859,1875307,69880,,
2020-02-22,34,1660.844827034068,1454.0682564377785,,,,,,-23.4163672,-51.9427109,-23.4141387,-51.9405036,1.9584823107081657,22.0,0.24299052357673645,2470,,,,,78685445,2030876,,,
2020-02-23,47,1694.9126838656427,2086.494398057461,,,91.0,91.0,91.0,-23.4257832,-51.933673,-23.4205599,-51.9329237,0.8788191208639877,13.78897762298584,0.09772264957427979,3174,,,,,81225473,2635080,,,
2020-02-24,77,2016.795267629757,10462.18487560749,8.0,8,,,,-23.4087339,-51.9396933,-23.4018147,-51.9323915,1.1665277328682762,15.114555358886719,0.24804624915122986,4260,,,,463123,73014712,3099661,62782,,
2020-02-25,4,1586.1381425726508,363.42807018756866,,,70.0,70.0,70.0,,,,,1.9228946521574386,25.213197708129883,0.2570149600505829,529,,,,,75380727,683390,,,
2020-02-26,17,1578.7743736564637,680.3785887956619,,,70.44300908897745,79.0,59.0,,,,,0.7306777598813072,11.452842712402344,0.2570149600505829,1328,,,,,78331362,550569,,,
2020-02-27,68,1782.4368427761224,6239.5763285160065,34.0,34,71.45598664781166,88.0,53.0,-23.4148155,-51.9480324,-23.4030457,-51.938404,0.6820352554074935,7.376583576202393,0.1170172244310379,3377,,,,1909550,75560857,2181497,,,
2020-02-28,109,1958.2099475364298,8891.472736762333,49.0,49,72.65496265781971,89.0,58.0,-23.4169759,-51.9480517,-23.4026323,-51.9379682,0.563994170048792,7.91575813293457,0.13361018896102905,4840,,,,2900100,77596549,4290984,,,
2020-02-29,52,1497.2652457997306,3460.549748315048,,,75.13268920985061,135.0,49.0,-23.4198612,-51.9691662,-23.4072252,-51.9416426,0.46491663671672173,4.19683313369751,0.0,5055,,,,,41134035,9135297,1620000,,
2020-03-01,14,1896.8571602191448,1018.3486327528954,6.0,6,69.68225805993416,103.0,58.0,-23.4151644,-51.9485739,-23.4127359,-51.945069,0.871754940826892,9.10009765625,0.006776094436645508,1882,,,,,46229541,932992,2340000,,
2020-03-02,36,2150.224953546724,3523.353792309761,7.0,7,75.49847729138774,125.0,53.0,-23.4171016,-53.2572885,-22.7655866,-51.938261,1.030470395318109,37.0,9.316770010627806E-4,3736,,,,,43423171,9096150,1560000,,
2020-03-03,68,2031.4797344772298,3691.026746749878,14.0,14,76.70790069512233,114.0,54.0,-22.7688175,-53.2660004,-22.7653208,-53.2571853,0.5906452502668622,2.0250132083892822,0.011693548411130905,5622,,,,,61191438,7167680,1440000,,
2020-03-04,55,2144.16158134226,2885.093092083931,,,79.69379844446694,112.0,54.0,-22.7699808,-53.2688325,-22.7654407,-53.2568675,0.5461221303822017,4.725880146026611,0.01689976640045643,4567,,,,,53483947,4020588,2940000,,
