Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
10:30:00.000-03:00,10:45:00.000-03:00,,15.867188131486568,,,,94.42857142857143,98.0,89.0,,,,,,,,,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.867188131486568,,,,101.29166666666667,107.0,96.0,,,,,,,,,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,6,22.529756643668634,182.9043571069192,,,107.25,122.0,93.0,,,,,0.5155206831090424,1.1976345777511597,0.31382301449775696,281,,,,,125491,,
11:15:00.000-03:00,11:30:00.000-03:00,9,49.041255736053714,342.26373989732497,1.0,1,108.54166666666667,128.0,89.0,-23.403501510620117,-51.93831253051758,-23.40346336364746,-51.93830108642578,0.7371267056244863,1.4744843244552612,0.31382298469543457,543,,,,,115421,221775,
11:30:00.000-03:00,11:45:00.000-03:00,5,22.45027721975229,104.29374028747336,,,79.29166666666667,107.0,57.0,-23.403688430786133,-51.93836212158203,-23.403688430786133,-51.93836212158203,0.32783372700214386,0.3301045894622803,0.32556286454200745,165,,,,,123994,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.867186113854874,,,,86.4090909090909,91.0,85.0,,,,,,,,11,,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.867186113854874,14.435858726501465,,,89.34615384615384,94.0,85.0,,,,,0.3400872051715851,0.3400872051715851,0.3400872051715851,42,,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,7,41.82396481771871,801.9567707464074,6.0,6,103.45833333333333,126.0,83.0,-23.4096736907959,-51.939666748046875,-23.4066219329834,-51.93898391723633,1.2464367951609423,3.1802215576171875,0.30610859394073486,99,,,,400559,60260,,
12:30:00.000-03:00,12:45:00.000-03:00,7,41.91799166489176,630.1128207758094,7.0,7,100.0,125.0,84.0,-23.4146728515625,-51.94810104370117,-23.413915634155273,-51.945682525634766,1.079109475016594,1.8437200784683228,0.3144988715648651,,,,,458526,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.86718715955972,,,,96.75,105.0,88.0,,,,,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.86718715955972,,,,94.5,101.0,90.0,,,,,,,,,,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,3,15.86718715955972,106.08645725250244,,,102.60714285714286,112.0,91.0,,,,,0.3191281511366367,0.3644592761993408,0.282440721988678,168,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.86718715955972,,,,97.375,102.0,92.0,,,,,,,,,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.86718715955972,,,,95.5909090909091,98.0,91.0,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.86718715955972,,,,93.0909090909091,94.0,92.0,,,,,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,8,51.09385627007677,38.28640794754028,8.0,8,95.0,109.0,81.0,-23.414827346801758,-51.9474983215332,-23.414827346801758,-51.9474983215332,0.350695435141616,0.6064518690109253,0.25353100895881653,105,,,,535314,90658,,
14:30:00.000-03:00,14:45:00.000-03:00,4,28.66045976320669,79.04598675603452,4.0,4,99.0,104.0,90.0,,,,,0.46976707875728607,0.5453868508338928,0.3941473066806793,115,,,,901,240000,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.867186519202926,23.15217391304348,,,90.9,92.0,90.0,,,,,0.025724638253450394,0.025724638253450394,0.025724638253450394,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,21.114960532786974,23.15217391304348,,,90.58333333333333,98.0,88.0,,,,,0.3646250367164612,0.46773090958595276,0.2615191638469696,92,,,,,98843,,
15:15:00.000-03:00,15:30:00.000-03:00,10,54.89423515834212,229.8720355655836,7.0,7,118.1,121.0,116.0,-23.41724395751953,-51.9478645324707,-23.414323806762695,-51.939247131347656,1.3562692711079587,3.4147238731384277,0.2615191638469696,200,,,,389154,318646,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.867187250100617,,,,87.21428571428571,89.0,86.0,,,,,,,,11,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.867187250100617,,,,87.66666666666667,90.0,87.0,,,,,,,,11,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.867187250100617,,,,87.55555555555556,91.0,86.0,,,,,,,,11,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,1,31.794790101344745,56.044674390756654,,,106.0,107.0,105.0,-23.41477394104004,-51.948097229003906,-23.414691925048828,-51.94795227050781,0.29402572603630056,0.31382301449775696,0.2510583996772766,72,,,,,300000,,
16:30:00.000-03:00,16:45:00.000-03:00,4,32.21835729128824,149.82322264293475,,,94.1,103.0,85.0,,,,,0.46252551060645974,0.6581350564956665,0.31382298469543457,72,,,,,307978,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.867185203887063,,,,83.20833333333333,86.0,80.0,,,,,,,,21,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.867185203887063,,,,85.41666666666667,87.0,84.0,,,,,,,,21,,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.867185203887063,,,,84.95833333333333,85.0,84.0,,,,,,,,21,,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.867185203887063,,,,84.0,84.0,84.0,,,,,,,,21,,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,19.89506465337587,16.946443557739258,,,88.35714285714286,107.0,81.0,,,,,0.282440721988678,0.282440721988678,0.282440721988678,21,,,,,75866,,
18:00:00.000-03:00,18:15:00.000-03:00,6,40.48297937747178,185.68703007905378,,,101.125,112.0,83.0,-23.41492462158203,-51.94810104370117,-23.414676666259766,-51.94784164428711,0.3731443386292572,0.6909403204917908,0.2719799280166626,289,,,,,463644,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.867187650736911,0.7826086956521738,,,80.29166666666667,84.0,79.0,,,,,,,,1,,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.867187650736911,0.7826086956521738,,,81.77272727272727,84.0,79.0,,,,,,,,1,,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.867187650736911,0.7826086956521738,,,76.22727272727273,85.0,58.0,,,,,,,,1,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.867187650736911,0.7826086956521738,,,85.61538461538461,91.0,82.0,,,,,8.695652359165251E-4,8.695652359165251E-4,8.695652359165251E-4,1,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.867187650736911,0.7826086956521738,,,81.67857142857143,84.0,80.0,,,,,,,,1,,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,,15.867187650736911,0.7826086956521738,,,81.13636363636364,82.0,78.0,,,,,,,,1,,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.867187650736911,0.7826086956521738,,,77.64285714285714,83.0,74.0,,,,,,,,1,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,5,30.59220330967692,63.632755332233444,,,88.4090909090909,100.0,80.0,-23.414813995361328,-51.948055267333984,-23.41478729248047,-51.94783401489258,0.27421384331312976,0.31382298469543457,0.15333333611488342,99,,,,,129221,,300000
20:15:00.000-03:00,20:30:00.000-03:00,,15.867187635295892,2.3230088495575223,,,83.65384615384616,89.0,80.0,,,,,,,,4,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.867187635295892,2.3230088495575223,,,92.6923076923077,110.0,87.0,,,,,,,,4,,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,19.79148361957327,2.3230088495575223,,,98.67857142857143,106.0,88.0,,,,,,,,4,,,,,73915,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.86718610268322,2.3230088495575223,,,87.71428571428571,97.0,84.0,,,,,,,,4,,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.86718610268322,2.3230088495575223,,,86.78571428571429,92.0,83.0,,,,,,,,4,,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.86718610268322,2.3230088495575223,,,88.75,92.0,83.0,,,,,,,,4,,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.86718610268322,2.3230088495575223,,,87.42857142857143,94.0,83.0,,,,,,,,4,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.86718610268322,2.3230088495575223,,,84.25,90.0,80.0,,,,,0.0025811209343373775,0.0025811209343373775,0.0025811209343373775,4,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.86718610268322,2.3230088495575223,,,83.25,89.0,78.0,,,,,,,,4,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.86718610268322,2.3230088495575223,,,79.28571428571429,84.0,76.0,,,,,,,,4,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.86718610268322,2.3230088495575223,,,77.0,87.0,72.0,,,,,,,,4,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.86718610268322,2.3230088495575223,,,75.75,91.0,70.0,,,,,,,,4,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.86718610268322,2.3230088495575223,,,73.07142857142857,88.0,70.0,,,,,,,,4,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.86718610268322,2.3230088495575223,,,70.75,73.0,68.0,,,,,,,,4,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.86718610268322,2.168141592920354,,,69.78571428571429,84.0,63.0,,,,,,,,3,,,,,,,
