nr_votavel,nm_votavel,nome_do_local,latitude,longitude,votos_local,votos_candidato,prop_votos,grupo,geometry
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL DORCELINA FOLADOR,-23.3968743,-51.8853611,4,1525,0.002622950819672131,Maringá,"c(-51.8853611, -23.3968743)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ELIZETE A. R. PIVETA ASSUNÇÃO,-23.4051608,-51.9506513,12,1525,0.007868852459016393,Maringá,"c(-51.9506513, -23.4051608)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FLORESTAN FERNANDES,-23.4050353,-51.9813802,1,1525,6.557377049180328e-4,Maringá,"c(-51.9813802, -23.4050353)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL GENY CORREIA DE MELO,-23.3817739,-51.9213071,8,1525,0.005245901639344262,Maringá,"c(-51.9213071, -23.3817739)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL GUILHERMINA CUNHA COELHO,-23.4197606,-51.8990047,12,1525,0.007868852459016393,Maringá,"c(-51.8990047, -23.4197606)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL IRMÃ FIRMINA MARIA,-23.3876657,-51.9082123,5,1525,0.003278688524590164,Maringá,"c(-51.9082123, -23.3876657)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ CLAUDIO PEREIRA NETO,-23.3877342,-51.9650494,14,1525,0.009180327868852459,Maringá,"c(-51.9650494, -23.3877342)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ DE ANCHIETA,-23.4369668,-51.94958182,3,1525,0.0019672131147540984,Maringá,"c(-51.94958182, -23.4369668)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ PRESTES NETO,-23.3994212,-51.9112027,10,1525,0.006557377049180328,Maringá,"c(-51.9112027, -23.3994212)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL LAURA PARENTE BOSSOLAN,-23.4029849,-51.9316795,9,1525,0.005901639344262295,Maringá,"c(-51.9316795, -23.4029849)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL LIA TEREZINHA SAMBATTI,-23.4526569,-51.9105371,9,1525,0.005901639344262295,Maringá,"c(-51.9105371, -23.4526569)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL MONSENHOR KIMURA,-23.44574483,-51.93360307,1,1525,6.557377049180328e-4,Maringá,"c(-51.93360307, -23.44574483)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NICE BRAGA,-23.4082379,-51.9616415,13,1525,0.008524590163934427,Maringá,"c(-51.9616415, -23.4082379)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NILZA DE OLIVEIRA PIPINO,-23.3938962,-51.9681114,8,1525,0.005245901639344262,Maringá,"c(-51.9681114, -23.3938962)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PADRE FRANCISCO ROBL,-23.46432628,-51.95563126,2,1525,0.0013114754098360656,Maringá,"c(-51.95563126, -23.46432628)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSOR GALDINO DE ANDRADE,-23.4036365,-51.8957922,12,1525,0.007868852459016393,Maringá,"c(-51.8957922, -23.4036365)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSOR RAUL PIMENTA,-23.3953365,-51.9416269,28,1525,0.018360655737704918,Maringá,"c(-51.9416269, -23.3953365)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSORA TEREZA LEONEL,-23.4675296,-51.9247929,6,1525,0.003934426229508197,Maringá,"c(-51.9247929, -23.4675296)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFª AMBROZINA FERNANDES SALES,-23.4041945,-51.9702527,1,1525,6.557377049180328e-4,Maringá,"c(-51.9702527, -23.4041945)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFª DULSE TELLES FERREIRA,-23.3731326,-51.9441896,17,1525,0.011147540983606558,Maringá,"c(-51.9441896, -23.3731326)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PURIFICAÇÃO DE JESUS VALENTE,-23.45530782,-51.94408178,2,1525,0.0013114754098360656,Maringá,"c(-51.94408178, -23.45530782)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL WALKIRIA FONTES,-23.3803336,-51.9410139,7,1525,0.0045901639344262295,Maringá,"c(-51.9410139, -23.3803336)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL WINIFRED ETHEL NETTO,-23.4629674,-51.9235139,1,1525,6.557377049180328e-4,Maringá,"c(-51.9235139, -23.4629674)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO SOCIAL SANTA DULCE DOS POBRES,-23.3996098,-51.9595913,2,1525,0.0013114754098360656,Maringá,"c(-51.9595913, -23.3996098)"
22111,GEREMIAS VICENTE DA SILVA,CENTRO SOCIAL URBANO,-23.4177844,-51.8991628,10,1525,0.006557377049180328,Maringá,"c(-51.8991628, -23.4177844)"
22111,GEREMIAS VICENTE DA SILVA,CEPA - CENTRO DE PASTORAL DA ARQUIDIOCESE,-23.4080477,-51.9276088,2,1525,0.0013114754098360656,Maringá,"c(-51.9276088, -23.4080477)"
22111,GEREMIAS VICENTE DA SILVA,CMEI ANGELO VIEGAS - EM REFORMA -VOTAÇÃO E.M DR. HELENTON BORBA CORTES,-23.4394158,-51.8966662,3,1525,0.0019672131147540984,Maringá,"c(-51.8966662, -23.4394158)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO DOM BOSCO - (PARTICULAR),-23.44394244,-51.92844287,8,1525,0.005245901639344262,Maringá,"c(-51.92844287, -23.44394244)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO ESTADUAL BRANCA DA MOTA FERNANDES,-23.4178452,-51.9062359,40,1525,0.02622950819672131,Maringá,"c(-51.9062359, -23.4178452)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO ESTADUAL CÍVICO MILITAR DUQUE DE CAXIAS,-23.404109,-51.9201654,31,1525,0.020327868852459016,Maringá,"c(-51.9201654, -23.404109)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO ESTADUAL DOUTOR GASTAO VIDIGAL,-23.4124389,-51.9353178,23,1525,0.015081967213114755,Maringá,"c(-51.9353178, -23.4124389)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO ESTADUAL JOSÉ GERARDO BRAGA (ATUAL SANTA MARIA GORETTI),-23.42124936,-51.95379938,29,1525,0.01901639344262295,Maringá,"c(-51.95379938, -23.42124936)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO ESTADUAL JUSCELINO KUBTSCHEK DE OLIVEIRA - ENS. FUND. E MÉDIO,-23.43187244,-51.97183911,19,1525,0.012459016393442624,Maringá,"c(-51.97183911, -23.43187244)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO MARISTA DE MARINGÁ - (PARTICULAR),-23.42706714,-51.94210552,44,1525,0.028852459016393443,Maringá,"c(-51.94210552, -23.42706714)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO SANTA CRUZ (PARTICULAR),-23.42177591,-51.95454648,22,1525,0.014426229508196721,Maringá,"c(-51.95454648, -23.42177591)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO SANTO INACIO - (PARTICULAR),-23.42303114,-51.91985224,35,1525,0.022950819672131147,Maringá,"c(-51.91985224, -23.42303114)"
22111,GEREMIAS VICENTE DA SILVA,COLEGIO SAO FRANCISCO XAVIER - (PARTICULAR),-23.43774667,-51.93425167,19,1525,0.012459016393442624,Maringá,"c(-51.93425167, -23.43774667)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO BOM JESUS (PARTICULAR) 'CARLOS DÉMIA',-23.452465,-51.953865,15,1525,0.009836065573770493,Maringá,"c(-51.953865, -23.452465)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL ADAILE MARIA LEITE,-23.4145598,-51.8881782,18,1525,0.01180327868852459,Maringá,"c(-51.8881782, -23.4145598)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL ALBERTO JACKSON BYINGTON JUNIOR,-23.43404667,-51.95873833,10,1525,0.006557377049180328,Maringá,"c(-51.95873833, -23.43404667)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL DO PARQUE ITAIPU - ENSINO FUNDAMENTAL,-23.4526124,-51.9749551,14,1525,0.009180327868852459,Maringá,"c(-51.9749551, -23.4526124)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL JOAO DE FARIA PIOLI,-23.4146433,-51.9125051,25,1525,0.01639344262295082,Maringá,"c(-51.9125051, -23.4146433)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL MARCO ANTONIO PIMENTA,-23.4277898,-51.8966975,14,1525,0.009180327868852459,Maringá,"c(-51.8966975, -23.4277898)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL TANCREDO DE ALMEIDA NEVES,-23.4032521,-51.8942725,17,1525,0.011147540983606558,Maringá,"c(-51.8942725, -23.4032521)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL TANIA VARELLA FERREIRA,-23.4099832,-51.8739394,13,1525,0.008524590163934427,Maringá,"c(-51.8739394, -23.4099832)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL UNIDADE POLO,-23.3970538,-51.9147579,14,1525,0.009180327868852459,Maringá,"c(-51.9147579, -23.3970538)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO ESTADUAL VITAL BRASIL,-23.41553779,-51.93140469,14,1525,0.009180327868852459,Maringá,"c(-51.93140469, -23.41553779)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO INTERAÇÃO (GRAHAM BELL) - (PARTICULAR),-23.417065,-51.923,9,1525,0.005901639344262295,Maringá,"c(-51.923, -23.417065)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO PARANÁ - (PARTICULAR),-23.4164882,-51.9414806,20,1525,0.013114754098360656,Maringá,"c(-51.9414806, -23.4164882)"
22111,GEREMIAS VICENTE DA SILVA,COLÉGIO REGINA MUNDI - (PARTICULAR),-23.43048742,-51.93230392,23,1525,0.015081967213114755,Maringá,"c(-51.93230392, -23.43048742)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ADVENTISTA - (PARTICULAR),-23.4268381,-51.9477021,12,1525,0.007868852459016393,Maringá,"c(-51.9477021, -23.4268381)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL  THEOBALDO MIRANDA SANTOS,-23.4269416,-51.9263751,3,1525,0.0019672131147540984,Maringá,"c(-51.9263751, -23.4269416)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL ALFREDO MOISES MALUF,-23.381166,-51.9402283,10,1525,0.006557377049180328,Maringá,"c(-51.9402283, -23.381166)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL BRASILIO ITIBERE,-23.4329087,-51.93932727,7,1525,0.0045901639344262295,Maringá,"c(-51.93932727, -23.4329087)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL DIRCE DE AGUIAR MAIA,-23.4049264,-51.9586675,9,1525,0.005901639344262295,Maringá,"c(-51.9586675, -23.4049264)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL DOUTOR RODRIGUES ALVES,-23.4053837,-51.9289385,12,1525,0.007868852459016393,Maringá,"c(-51.9289385, -23.4053837)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL ELVIRA BALANI DOS SANTOS,-23.42611833,-51.967845,1,1525,6.557377049180328e-4,Maringá,"c(-51.967845, -23.42611833)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL IPIRANGA,-23.41607,-51.94853667,13,1525,0.008524590163934427,Maringá,"c(-51.94853667, -23.41607)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL PRESIDENTE KENNEDY,-23.4141159,-51.9540733,25,1525,0.01639344262295082,Maringá,"c(-51.9540733, -23.4141159)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL RUI BARBOSA,-23.3712707,-52.0638549,3,1525,0.0019672131147540984,Iguatemi/São Domingos,"c(-52.0638549, -23.3712707)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL SILVIO MAGALHAES BARROS,-23.3949114,-51.9677732,8,1525,0.005245901639344262,Maringá,"c(-51.9677732, -23.3949114)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA ESTADUAL TOMAZ EDISON DE ANDRADE VIEIRA - ENS. FUND. E MÉDIO,-23.451205,-51.96013,27,1525,0.017704918032786884,Maringá,"c(-51.96013, -23.451205)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA LÉO KANNER - A.M.A. (PARTICULAR),-23.3973519,-51.9534853,5,1525,0.003278688524590164,Maringá,"c(-51.9534853, -23.3973519)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ANGELA VERGINIA BORIN,-23.4110791,-51.8745156,4,1525,0.002622950819672131,Maringá,"c(-51.8745156, -23.4110791)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ANTENOR SANCHES,-23.3720089,-51.9465364,10,1525,0.006557377049180328,Maringá,"c(-51.9465364, -23.3720089)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ARIOVALDO MORENO,-23.3940073,-51.9216661,8,1525,0.005245901639344262,Maringá,"c(-51.9216661, -23.3940073)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL AYRTON PLAISANT,-23.41568197,-51.92679625,5,1525,0.003278688524590164,Maringá,"c(-51.92679625, -23.41568197)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL CAMPOS SALLES,-23.4304215,-51.9049061,14,1525,0.009180327868852459,Maringá,"c(-51.9049061, -23.4304215)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL CELESTIN FREINET,-23.4159005,-51.9781348,6,1525,0.003934426229508197,Maringá,"c(-51.9781348, -23.4159005)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DEPUTADO FEDERAL DR ULYSSES GUIMARAES,-23.3967698,-51.9785427,21,1525,0.01377049180327869,Maringá,"c(-51.9785427, -23.3967698)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DIDEROT ALVES DA ROCHA LOURES,-23.378216,-51.9297324,4,1525,0.002622950819672131,Maringá,"c(-51.9297324, -23.378216)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DOM JAIME LUIZ COELHO (VINICIUS DE MORAIS),-23.465671,-51.9224251,11,1525,0.007213114754098361,Maringá,"c(-51.9224251, -23.465671)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DONA ANGELINA LONARDON MENEGUETTI,-23.3793731,-52.0620373,1,1525,6.557377049180328e-4,Iguatemi/São Domingos,"c(-52.0620373, -23.3793731)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DR OSVALDO CRUZ,-23.42159394,-51.93094413,15,1525,0.009836065573770493,Maringá,"c(-51.93094413, -23.42159394)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DR. HELENTON BORBA CORTES,-23.4400324,-51.896179,11,1525,0.007213114754098361,Maringá,"c(-51.896179, -23.4400324)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DR. JOÃO BATISTA SANCHES,-23.4554597,-51.9114388,3,1525,0.0019672131147540984,Maringá,"c(-51.9114388, -23.4554597)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL DR. LUIZ GABRIEL GUIMARAES SAMPAIO,-23.4135772,-51.9020892,28,1525,0.018360655737704918,Maringá,"c(-51.9020892, -23.4135772)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL FERNAO DIAS,-23.3836373,-52.0312815,1,1525,6.557377049180328e-4,Iguatemi/São Domingos,"c(-52.0312815, -23.3836373)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL GABRIELA MISTRAL,-23.43048271,-51.91907477,2,1525,0.0013114754098360656,Maringá,"c(-51.91907477, -23.43048271)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL JOAQUIM MARIA MACHADO DE ASSIS,-23.4095569,-51.8691574,9,1525,0.005901639344262295,Maringá,"c(-51.8691574, -23.4095569)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL MAESTRO ANICETO MATTI,-23.3878585,-51.9048102,6,1525,0.003934426229508197,Maringá,"c(-51.9048102, -23.3878585)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL NADYR MARIA ALEGRETTE - CAIC,-23.3805597,-51.932056,18,1525,0.01180327868852459,Maringá,"c(-51.932056, -23.3805597)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL OCTÁVIO PERIOTTO,-23.45850167,-51.90979,11,1525,0.007213114754098361,Maringá,"c(-51.90979, -23.45850167)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ODETE RIBAROLLI GOMES CASTRO,-23.4334817,-51.9567004,1,1525,6.557377049180328e-4,Maringá,"c(-51.9567004, -23.4334817)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ODILON TULIO VARGAS,-23.44702927,-51.96285037,10,1525,0.006557377049180328,Maringá,"c(-51.96285037, -23.44702927)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL OLGA AIUB FERREIRA,-23.4078704,-51.8809228,19,1525,0.012459016393442624,Maringá,"c(-51.8809228, -23.4078704)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL OSCAR PEREIRA DOS SANTOS - ENSINO FUNDAMENTAL,-23.4441189,-51.9777029,15,1525,0.009836065573770493,Maringá,"c(-51.9777029, -23.4441189)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PADRE PEDRO RYO TANAKA,-23.44554102,-51.93273683,12,1525,0.007868852459016393,Maringá,"c(-51.93273683, -23.44554102)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PASTOR JOÃO BARBOSA DE MACEDO,-23.381162,-51.901501,11,1525,0.007213114754098361,Maringá,"c(-51.901501, -23.381162)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PAULO FREIRE,-23.3733965,-52.0613454,4,1525,0.002622950819672131,Iguatemi/São Domingos,"c(-52.0613454, -23.3733965)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PION. SILVINO FERNANDES DIAS,-23.3991357,-51.9301028,18,1525,0.01180327868852459,Maringá,"c(-51.9301028, -23.3991357)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PIONEIRA JESUINA DE JESUS FREITAS,-23.4039822,-51.9597158,7,1525,0.0045901639344262295,Maringá,"c(-51.9597158, -23.4039822)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PIONEIRA MARIANA VIANA DIAS,-23.3973997,-51.8856517,23,1525,0.015081967213114755,Maringá,"c(-51.8856517, -23.3973997)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PIONEIRO GERALDO MENEGHETTI,-23.4107318,-51.9107485,19,1525,0.012459016393442624,Maringá,"c(-51.9107485, -23.4107318)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PIONEIRO MANUEL DIAS DA SILVA,-23.4697322,-51.9123211,8,1525,0.005245901639344262,Maringá,"c(-51.9123211, -23.4697322)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR JOSE DARCY DE CARVALHO,-23.4000581,-51.9425356,3,1525,0.0019672131147540984,Maringá,"c(-51.9425356, -23.4000581)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR JOSE GALETTI,-23.46583948,-51.91281612,6,1525,0.003934426229508197,Maringá,"c(-51.91281612, -23.46583948)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR JOSE MARCHESINI,-23.4205077,-51.8866241,37,1525,0.024262295081967214,Maringá,"c(-51.8866241, -23.4205077)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR JOSÉ HIRAN SALLEÉ,-23.389247,-51.9752986,1,1525,6.557377049180328e-4,Maringá,"c(-51.9752986, -23.389247)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR MIDUFO VADA,-23.3881581,-51.937391,7,1525,0.0045901639344262295,Maringá,"c(-51.937391, -23.3881581)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR MILTON SANTOS,-23.3866725,-51.9263906,8,1525,0.005245901639344262,Maringá,"c(-51.9263906, -23.3866725)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSOR RENATO BERNARDI,-23.3981448,-51.971558,9,1525,0.005901639344262295,Maringá,"c(-51.971558, -23.3981448)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSORA LÍDIA RIBEIRO DUTRA DA SILVA,-23.3877627,-51.9606897,12,1525,0.007868852459016393,Maringá,"c(-51.9606897, -23.3877627)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSORA ODETE ALCANTARA ROSA,-23.3993452,-51.8950312,27,1525,0.017704918032786884,Maringá,"c(-51.8950312, -23.3993452)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFESSORA PIVENI PIASSI MORAES,-23.3850933,-51.945712,21,1525,0.01377049180327869,Maringá,"c(-51.945712, -23.3850933)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFª AGMAR DOS SANTOS,-23.45542833,-51.94274167,8,1525,0.005245901639344262,Maringá,"c(-51.94274167, -23.45542833)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFª BENEDITA NATALIA LIMA,-23.45858462,-51.92476759,2,1525,0.0013114754098360656,Maringá,"c(-51.92476759, -23.45858462)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL PROFª MIRIAM LEILA PALANDRI - ENSINO FUNDAMENTAL,-23.440765,-51.922675,15,1525,0.009836065573770493,Maringá,"c(-51.922675, -23.440765)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ROSA PALMA PLANAS,-23.4180299,-51.8997963,24,1525,0.015737704918032787,Maringá,"c(-51.8997963, -23.4180299)"
22111,GEREMIAS VICENTE DA SILVA,ESCOLA MUNICIPAL ZULEIDE SAMWAIF PORTES,-23.3999193,-51.9112796,7,1525,0.0045901639344262295,Maringá,"c(-51.9112796, -23.3999193)"
22111,GEREMIAS VICENTE DA SILVA,HOSPITAL UNIVERSITÁRIO DE MARINGÁ,-23.40013,-51.95572,2,1525,0.0013114754098360656,Maringá,"c(-51.95572, -23.40013)"
22111,GEREMIAS VICENTE DA SILVA,INSTITUTO DE EDUCAÇÃO ESTADUAL DE MARINGA,-23.4274617,-51.9394009,25,1525,0.01639344262295082,Maringá,"c(-51.9394009, -23.4274617)"
22111,GEREMIAS VICENTE DA SILVA,INSTITUTO SENAI DE TECNOLOGIA EM METALMECÂNICA (JD. LEBLON),-23.4566755,-51.9207604,1,1525,6.557377049180328e-4,Maringá,"c(-51.9207604, -23.4566755)"
22111,GEREMIAS VICENTE DA SILVA,LAR DOS VELHINHOS,-23.43473,-51.9095994,3,1525,0.0019672131147540984,Maringá,"c(-51.9095994, -23.43473)"
22111,GEREMIAS VICENTE DA SILVA,SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL DE MARINGÁ (PARTICULAR),-23.4251819,-51.9561723,8,1525,0.005245901639344262,Maringá,"c(-51.9561723, -23.4251819)"
22111,GEREMIAS VICENTE DA SILVA,UEM - UNIVERSIDADE ESTADUAL DE MARINGA,-23.406036,-51.9376666,32,1525,0.02098360655737705,Maringá,"c(-51.9376666, -23.406036)"
22111,GEREMIAS VICENTE DA SILVA,UNICESUMAR,-23.4420715,-51.9174621,39,1525,0.025573770491803278,Maringá,"c(-51.9174621, -23.4420715)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,4º COLÉGIO DA POLÍCIA MILITAR DO ESTADO DO PARANÁ,-23.430989,-51.9146521,32,5488,0.0058309037900874635,Maringá,"c(-51.9146521, -23.430989)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CEEBJA - CENTRO ESTADUAL DE ENSINO BÁSICO DE JOVENS E ADULTOS,-23.40825,-51.9441318,37,5488,0.00674198250728863,Maringá,"c(-51.9441318, -23.40825)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL  MARIA DONÁ FERRAZ,-23.3986526,-51.8962832,19,5488,0.0034620991253644317,Maringá,"c(-51.8962832, -23.3986526)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ALEXANDRE E SOPHIA RASGULAEFF,-23.4055198,-51.9238134,78,5488,0.014212827988338192,Maringá,"c(-51.9238134, -23.4055198)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANGELA ROSSI RIZZO,-23.4122774,-51.898042,44,5488,0.008017492711370262,Maringá,"c(-51.898042, -23.4122774)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANJO DA GUARDA,-23.4091674,-51.8806932,4,5488,7.288629737609329e-4,Maringá,"c(-51.8806932, -23.4091674)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANTONIO FACCI,-23.3891182,-51.9383133,52,5488,0.009475218658892129,Maringá,"c(-51.9383133, -23.3891182)"
22222,LUIZ CLÁUDIO DA SILVA ALVES,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL BENEDITO CLAUDIO PINGA FOGO DE O,-23.3829421,-51.9714521,9,5488,0.0016399416909620992,Maringá,"c(-51.9714521, -23.3829421)"
