wavelength_nm,river,depth,mean,sd,se,n,mean_l,mean_h,depth_cm,water_type,wavelength_label
538,ivinhema,7000,0.21777666666666665,0.043341913124980216,0.025023465209900703,3,0.19275320145676594,0.24280013187656735,80.416,white,538 nm
538,ivinhema,8000,0.15506333333333333,0.01396100402311142,0.008060389430900827,3,0.14700294390243251,0.16312372276423415,91.904,white,538 nm
538,ivinhema,9000,0.11324000000000001,0.014583960367472209,0.008420053444010913,3,0.1048199465559891,0.12166005344401092,103.392,white,538 nm
538,parana,1000,0.9394033333333334,0.04800899950356529,0.02771800878690803,3,0.9116853245464254,0.9671213421202414,11.488,clean,538 nm
538,parana,10000,0.45048,0.14085152324344954,0.08132066486037443,3,0.36915933513962557,0.5318006648603744,114.88,clean,538 nm
538,parana,2000,0.8842166666666667,0.10230795782016824,0.059067526987715016,3,0.8251491396789516,0.9432841936543817,22.976,clean,538 nm
538,parana,4000,0.77008,0.1254847576401214,0.07244865860271904,3,0.697631341397281,0.842528658602719,45.952,clean,538 nm
538,parana,500,0.9716066666666667,0.020936242101516993,0.012087545013130013,3,0.9595191216535367,0.9836942116797968,5.744,clean,538 nm
538,parana,6000,0.6009933333333334,0.13942416230099192,0.08049657763601575,3,0.5204967556973177,0.6814899109693491,68.928,clean,538 nm
538,parana,8000,0.5021033333333333,0.12302352512155282,0.07102766534558522,3,0.4310756679877481,0.5731309986789186,91.904,clean,538 nm
539,baia,1000,0.83776,0.04315392450287692,0.024914929928324777,3,0.8128450700716752,0.8626749299283247,11.488,black,539 nm
539,baia,1500,0.7649166666666667,0.036771111396493465,0.02122981106316722,3,0.7436868556034995,0.7861464777298339,17.232,black,539 nm
539,baia,2000,0.665295,0.055670516882816865,0.03936499999999998,2,0.62593,0.70466,22.976,black,539 nm
539,baia,250,0.9648066666666667,0.01478817883761666,0.008537959032722307,3,0.9562687076339444,0.973344625699389,2.872,black,539 nm
539,baia,2500,0.5326266666666667,0.04881049101713008,0.028180750128017865,3,0.5044459165386488,0.5608074167946846,28.72,black,539 nm
539,baia,3000,0.47363,0.049879312344899056,0.035269999999999996,2,0.43835999999999997,0.5089,34.464,black,539 nm
539,baia,3500,0.3795133333333333,0.0466942205560103,0.026958920807612308,3,0.352554412525721,0.4064722541409456,40.208,black,539 nm
539,baia,4000,0.31681000000000004,0.017918085835267095,0.012669999999999985,2,0.3041400000000001,0.32948,45.952,black,539 nm
539,baia,4500,0.23545666666666668,0.014058226535852,0.008116520874802892,3,0.2273401457918638,0.24357318754146956,51.696,black,539 nm
539,baia,500,0.9466266666666666,0.052376699335996105,0.030239701460901446,3,0.9163869652057651,0.9768663681275681,5.744,black,539 nm
539,baia,5000,0.19748,NA,NA,1,NA,NA,57.44,black,539 nm
539,baia,5500,0.14731,0.05079729520358343,0.02932783205989378,3,0.11798216794010621,0.17663783205989378,63.184,black,539 nm
539,baia,6000,0.08408,NA,NA,1,NA,NA,68.928,black,539 nm
539,baia,6500,0.09745333333333334,0.027763244286886455,0.016029116562611235,3,0.0814242167707221,0.11348244989594457,74.672,black,539 nm
539,baia,7000,0.07835333333333333,0.017926609644138884,0.010349932903700928,3,0.0680034004296324,0.08870326623703426,80.416,black,539 nm
539,distilled,1000,0.96162,NA,NA,1,NA,NA,11.488,distilled,539 nm
539,distilled,10000,0.97971,NA,NA,1,NA,NA,114.88,distilled,539 nm
539,distilled,2000,0.98004,NA,NA,1,NA,NA,22.976,distilled,539 nm
539,distilled,4000,0.97687,NA,NA,1,NA,NA,45.952,distilled,539 nm
539,distilled,6000,0.98369,NA,NA,1,NA,NA,68.928,distilled,539 nm
539,distilled,8000,0.98113,NA,NA,1,NA,NA,91.904,distilled,539 nm
539,ivinhema,1000,0.93502,0.04392754375104534,0.025361579209505093,3,0.9096584207904949,0.9603815792095051,11.488,white,539 nm
539,ivinhema,2000,0.7552633333333333,0.03093161866655756,0.01785837836360786,3,0.7374049549697255,0.7731217116969411,22.976,white,539 nm
539,ivinhema,250,0.9801733333333333,0.005905339391883682,0.0034094492875601447,3,0.9767638840457732,0.9835827826208935,2.872,white,539 nm
539,ivinhema,3000,0.5997666666666667,0.023172618180372584,0.013378717344266529,3,0.5863879493224001,0.6131453840109332,34.464,white,539 nm
539,ivinhema,4000,0.42026,0.008383919131289379,0.004840457967313977,3,0.41541954203268605,0.425100457967314,45.952,white,539 nm
539,ivinhema,500,0.9725633333333333,0.02792694994684044,0.016123632069453532,3,0.9564397012638798,0.9886869654027869,5.744,white,539 nm
539,ivinhema,5000,0.3155966666666667,0.02808253787201815,0.01621346079993754,3,0.2993832058667292,0.3318101274666042,57.44,white,539 nm
539,ivinhema,6000,0.23567,0.014849710434887267,0.00857348431697016,3,0.22709651568302983,0.24424348431697016,68.928,white,539 nm
539,ivinhema,7000,0.21891333333333335,0.04363089998307774,0.02519031185021557,3,0.19372302148311776,0.24410364518354893,80.416,white,539 nm
539,ivinhema,8000,0.15583333333333332,0.013949323758997548,0.008053645827270478,3,0.14777968750606285,0.1638869791606038,91.904,white,539 nm
539,ivinhema,9000,0.11389666666666666,0.014523175731682568,0.00838495941817517,3,0.10551170724849149,0.12228162608484183,103.392,white,539 nm
539,parana,1000,0.9386466666666666,0.048138456906441564,0.027792751053307238,3,0.9108539156133594,0.9664394177199739,11.488,clean,539 nm
539,parana,10000,0.4508566666666667,0.14115877774100108,0.08149805832724553,3,0.36935860833942114,0.5323547249939122,114.88,clean,539 nm
539,parana,2000,0.88415,0.10269272759061372,0.05928967391825774,3,0.8248603260817422,0.9434396739182578,22.976,clean,539 nm
539,parana,4000,0.7699266666666666,0.12526452104779445,0.07232150494685367,3,0.697605161719813,0.8422481716135203,45.952,clean,539 nm
539,parana,500,0.9708433333333334,0.02074446030470141,0.011976819741112865,3,0.9588665135922205,0.9828201530744463,5.744,clean,539 nm
539,parana,6000,0.60138,0.13981037193284335,0.08071955587092881,3,0.5206604441290712,0.6820995558709289,68.928,clean,539 nm
539,parana,8000,0.5024733333333333,0.12267769819055678,0.07082800207388162,3,0.4316453312594517,0.573301335407215,91.904,clean,539 nm
540,baia,1000,0.8386366666666667,0.04294743453727283,0.0247957128910983,3,0.8138409537755684,0.863432379557765,11.488,black,540 nm
540,baia,1500,0.7663533333333333,0.03695282984202069,0.021334726256609083,3,0.7450186070767243,0.7876880595899424,17.232,black,540 nm
540,baia,2000,0.66713,0.05672410598678481,0.04010999999999997,2,0.62702,0.70724,22.976,black,540 nm
540,baia,250,0.96461,0.014321288349865723,0.008268399683937227,3,0.9563416003160627,0.9728783996839372,2.872,black,540 nm
540,baia,2500,0.5345366666666667,0.04883285403632821,0.028193661423171798,3,0.5063430052434948,0.5627303280898385,28.72,black,540 nm
540,baia,3000,0.47537,0.05044499776984835,0.035670000000000035,2,0.4397,0.51104,34.464,black,540 nm
540,baia,3500,0.38156666666666667,0.04693977666471511,0.027100692693074184,3,0.3544659739735925,0.40866735935974086,40.208,black,540 nm
540,baia,4000,0.31877,0.01872418756581978,0.01324,2,0.30553,0.33200999999999997,45.952,black,540 nm
540,baia,4500,0.23722666666666667,0.014012531296426536,0.008090138716019917,3,0.22913652795064676,0.24531680538268658,51.696,black,540 nm
540,baia,500,0.9466033333333334,0.05162488966897006,0.029805643947264596,3,0.9167976893860688,0.976408977280598,5.744,black,540 nm
540,baia,5000,0.19875,NA,NA,1,NA,NA,57.44,black,540 nm
540,baia,5500,0.14893,0.05142673623709753,0.029691240010032142,3,0.11923875998996786,0.17862124001003216,63.184,black,540 nm
540,baia,6000,0.08509,NA,NA,1,NA,NA,68.928,black,540 nm
540,baia,6500,0.09872,0.02818218763687447,0.01627099361850202,3,0.08244900638149798,0.11499099361850203,74.672,black,540 nm
540,baia,7000,0.07942333333333333,0.018244287690489133,0.010533344409276876,3,0.06888998892405646,0.08995667774261021,80.416,black,540 nm
540,distilled,1000,0.96126,NA,NA,1,NA,NA,11.488,distilled,540 nm
540,distilled,10000,0.97898,NA,NA,1,NA,NA,114.88,distilled,540 nm
540,distilled,2000,0.97971,NA,NA,1,NA,NA,22.976,distilled,540 nm
540,distilled,4000,0.97715,NA,NA,1,NA,NA,45.952,distilled,540 nm
540,distilled,6000,0.9833,NA,NA,1,NA,NA,68.928,distilled,540 nm
540,distilled,8000,0.98064,NA,NA,1,NA,NA,91.904,distilled,540 nm
540,ivinhema,1000,0.9352233333333334,0.04381490880206569,0.025296549391391532,3,0.9099267839419418,0.960519882724725,11.488,white,540 nm
540,ivinhema,2000,0.75625,0.030286602648696023,0.01748597819206388,3,0.7387640218079361,0.7737359781920639,22.976,white,540 nm
540,ivinhema,250,0.9797,0.005062845049969445,0.0029230349524652236,3,0.9767769650475348,0.9826230349524653,2.872,white,540 nm
540,ivinhema,3000,0.6010266666666667,0.022745004579760666,0.013131834516844092,3,0.5878948321498226,0.6141585011835108,34.464,white,540 nm
540,ivinhema,4000,0.42150333333333334,0.008704219283389701,0.005025383346350576,3,0.4164779499869828,0.4265287166796839,45.952,white,540 nm
540,ivinhema,500,0.9723933333333333,0.02898749098030624,0.016735935720611658,3,0.9556573976127217,0.9891292690539449,5.744,white,540 nm
540,ivinhema,5000,0.31689333333333336,0.0283984864620165,0.01639587380342317,3,0.3004974595299102,0.3332892071367565,57.44,white,540 nm
540,ivinhema,6000,0.23677,0.014943624058440451,0.008627705372809163,3,0.22814229462719085,0.24539770537280917,68.928,white,540 nm
540,ivinhema,7000,0.22015666666666667,0.04380005289190108,0.025287972327658937,3,0.19486869433900772,0.24544463899432561,80.416,white,540 nm
540,ivinhema,8000,0.15664666666666666,0.013904223578946565,0.008027607226177541,3,0.14861905944048912,0.1646742738928442,91.904,white,540 nm
540,ivinhema,9000,0.11458666666666667,0.014468276792117754,0.0083532635006392,3,0.10623340316602747,0.12293993016730587,103.392,white,540 nm
540,parana,1000,0.9378966666666667,0.047886500533379256,0.02764728397349567,3,0.910249382693171,0.9655439506401624,11.488,clean,540 nm
540,parana,10000,0.45152000000000003,0.1417297636348837,0.08182771718678215,3,0.36969228281321787,0.5333477171867822,114.88,clean,540 nm
540,parana,2000,0.8836033333333333,0.1026641365489105,0.05927316687263398,3,0.8243301664606993,0.9428765002059672,22.976,clean,540 nm
540,parana,4000,0.76985,0.12533985639053524,0.07236499982726456,3,0.6974850001727355,0.8422149998272646,45.952,clean,540 nm
540,parana,500,0.9698333333333333,0.020495151459146002,0.011832881212020096,3,0.9580004521213132,0.9816662145453534,5.744,clean,540 nm
540,parana,6000,0.6018033333333334,0.1402232043327114,0.08095790476812283,3,0.5208454285652105,0.6827612381014562,68.928,clean,540 nm
540,parana,8000,0.5031433333333333,0.122768618683006,0.07088049504467203,3,0.43226283828866124,0.5740238283780053,91.904,clean,540 nm
541,baia,1000,0.83939,0.042695071144102814,0.024650010818117983,3,0.814739989181882,0.864040010818118,11.488,black,541 nm
541,baia,1500,0.76736,0.037055511061109395,0.021394009286090664,3,0.7459659907139093,0.7887540092860907,17.232,black,541 nm
541,baia,2000,0.66854,0.0575867762598324,0.04071999999999997,2,0.62782,0.70926,22.976,black,541 nm
541,baia,250,0.96419,0.01336930439476942,0.0077187714911981726,3,0.9564712285088018,0.9719087714911981,2.872,black,541 nm
541,baia,2500,0.5364800000000001,0.048896387392117185,0.02823034242323908,3,0.508249657576761,0.5647103424232391,28.72,black,541 nm
541,baia,3000,0.47696500000000003,0.05101775426260944,0.036075000000000024,2,0.44089,0.51304,34.464,black,541 nm
541,baia,3500,0.3836866666666667,0.047096900464184834,0.027191408160994125,3,0.35649525850567254,0.4108780748276608,40.208,black,541 nm
541,baia,4000,0.320535,0.019438365414818203,0.013745000000000007,2,0.30679,0.33428,45.952,black,541 nm
541,baia,4500,0.23898666666666668,0.013764070376648532,0.007946689737102984,3,0.23103997692956368,0.24693335640376968,51.696,black,541 nm
541,baia,500,0.9463633333333333,0.050442710408277344,0.029123112432873265,3,0.9172402209004601,0.9754864457662066,5.744,black,541 nm
541,baia,5000,0.19999,NA,NA,1,NA,NA,57.44,black,541 nm
541,baia,5500,0.15047666666666668,0.05198695733867615,0.030014683813834268,3,0.12046198285283241,0.18049135048050094,63.184,black,541 nm
541,baia,6000,0.08603,NA,NA,1,NA,NA,68.928,black,541 nm
541,baia,6500,0.10002666666666667,0.02862408135352703,0.016526121074764578,3,0.08350054559190209,0.11655278774143124,74.672,black,541 nm
541,baia,7000,0.08049,0.018490924801101753,0.010675740411481225,3,0.06981425958851878,0.09116574041148123,80.416,black,541 nm
541,distilled,1000,0.96071,NA,NA,1,NA,NA,11.488,distilled,541 nm
541,distilled,10000,0.97771,NA,NA,1,NA,NA,114.88,distilled,541 nm
541,distilled,2000,0.97875,NA,NA,1,NA,NA,22.976,distilled,541 nm
541,distilled,4000,0.97689,NA,NA,1,NA,NA,45.952,distilled,541 nm
541,distilled,6000,0.98219,NA,NA,1,NA,NA,68.928,distilled,541 nm
541,distilled,8000,0.97956,NA,NA,1,NA,NA,91.904,distilled,541 nm
541,ivinhema,1000,0.9346533333333333,0.04367913269895976,0.025218159021713805,3,0.9094351743116196,0.9598714923550471,11.488,white,541 nm
541,ivinhema,2000,0.7567666666666667,0.02944371126969789,0.016999334627501694,3,0.739767332039165,0.7737660012941684,22.976,white,541 nm
541,ivinhema,250,0.9792799999999999,0.004832928718696349,0.0027902926967136106,3,0.9764897073032863,0.9820702926967135,2.872,white,541 nm
541,ivinhema,3000,0.6019066666666667,0.022327743579084153,0.012890928765781174,3,0.5890157379008856,0.6147975954324478,34.464,white,541 nm
541,ivinhema,4000,0.42259,0.009024073359630883,0.005210051183369821,3,0.4173799488166302,0.42780005118336983,45.952,white,541 nm
541,ivinhema,500,0.9719833333333333,0.029871250950258665,0.017246174777162705,3,0.9547371585561706,0.989229508110496,5.744,white,541 nm
541,ivinhema,5000,0.31808000000000003,0.02864791615458269,0.016539882103570144,3,0.30154011789642987,0.3346198821035702,57.44,white,541 nm
541,ivinhema,6000,0.23777666666666666,0.015096470890023696,0.008715951532168531,3,0.22906071513449813,0.2464926181988352,68.928,white,541 nm
541,ivinhema,7000,0.22123333333333334,0.04400204692208459,0.025404593635360084,3,0.19582873969797326,0.2466379269686934,80.416,white,541 nm
541,ivinhema,8000,0.15748,0.013852988847176617,0.007998026839998304,3,0.1494819731600017,0.16547802683999832,91.904,white,541 nm
541,ivinhema,9000,0.11531,0.014412817212467517,0.008321243897398993,3,0.106988756102601,0.12363124389739899,103.392,white,541 nm
541,parana,1000,0.93659,0.048146722629894584,0.027797523270967885,3,0.9087924767290322,0.9643875232709679,11.488,clean,541 nm
541,parana,10000,0.45179,0.14217336142892595,0.08208382849258436,3,0.3697061715074157,0.5338738284925844,114.88,clean,541 nm
541,parana,2000,0.8827766666666667,0.10252833088143655,0.059194759433960416,3,0.8235819072327062,0.9419714261006271,22.976,clean,541 nm
541,parana,4000,0.7693966666666666,0.12534093917524847,0.07236562497331021,3,0.6970310416933564,0.8417622916399768,45.952,clean,541 nm
541,parana,500,0.9683866666666666,0.02031177326905098,0.01172700776460523,3,0.9566596589020614,0.9801136744312718,5.744,clean,541 nm
541,parana,6000,0.6019533333333333,0.1401334779177814,0.08090610119830959,3,0.5210472321350238,0.6828594345316429,68.928,clean,541 nm
541,parana,8000,0.5035233333333333,0.12265867940481558,0.07081702157281429,3,0.43270631176051905,0.5743403549061477,91.904,clean,541 nm
542,baia,1000,0.8402233333333333,0.04285781881212966,0.02474397322806327,3,0.81547936010527,0.8649673065613966,11.488,black,542 nm
542,baia,1500,0.7686333333333333,0.037316433823897696,0.02154465311342419,3,0.747088680219909,0.7901779864467575,17.232,black,542 nm
542,baia,2000,0.67004,0.058421162261632575,0.04131000000000001,2,0.62873,0.7113499999999999,22.976,black,542 nm
542,baia,250,0.9641266666666667,0.012781429236722047,0.0073793616104496276,3,0.9567473050562171,0.9715060282771163,2.872,black,542 nm
542,baia,2500,0.5384533333333333,0.048912699100881064,0.02823975999268485,3,0.5102135733406485,0.5666930933260181,28.72,black,542 nm
542,baia,3000,0.47876,0.05176021638285531,0.03660000000000002,2,0.44216,0.51536,34.464,black,542 nm
542,baia,3500,0.38573666666666667,0.0473225531151198,0.027321688779754782,3,0.3584149778869119,0.41305835544642144,40.208,black,542 nm
542,baia,4000,0.322345,0.02006061938226236,0.014185000000000003,2,0.30816,0.33653,45.952,black,542 nm
542,baia,4500,0.24077666666666667,0.013552598766780248,0.007824596546219567,3,0.2329520701204471,0.24860126321288623,51.696,black,542 nm
542,baia,500,0.9462766666666667,0.04966220326700507,0.028672486424755294,3,0.9176041802419114,0.9749491530914219,5.744,black,542 nm
542,baia,5000,0.20129,NA,NA,1,NA,NA,57.44,black,542 nm
542,baia,5500,0.15191666666666667,0.05250053174333888,0.030311196134615196,3,0.12160547053205148,0.18222786280128186,63.184,black,542 nm
542,baia,6000,0.08699,NA,NA,1,NA,NA,68.928,black,542 nm
542,baia,6500,0.10124,0.02903421946600252,0.01676291442440723,3,0.08447708557559278,0.11800291442440722,74.672,black,542 nm
542,baia,7000,0.0816,0.018730008008540737,0.010813775165654842,3,0.07078622483434516,0.09241377516565485,80.416,black,542 nm
542,distilled,1000,0.9602,NA,NA,1,NA,NA,11.488,distilled,542 nm
542,distilled,10000,0.97707,NA,NA,1,NA,NA,114.88,distilled,542 nm
542,distilled,2000,0.97853,NA,NA,1,NA,NA,22.976,distilled,542 nm
542,distilled,4000,0.97662,NA,NA,1,NA,NA,45.952,distilled,542 nm
542,distilled,6000,0.98156,NA,NA,1,NA,NA,68.928,distilled,542 nm
542,distilled,8000,0.97865,NA,NA,1,NA,NA,91.904,distilled,542 nm
542,ivinhema,1000,0.93467,0.043482977128986966,0.025104908550586967,3,0.909565091449413,0.959774908550587,11.488,white,542 nm
542,ivinhema,2000,0.7578233333333334,0.028630810909461405,0.016530006385694816,3,0.7412933269476386,0.7743533397190282,22.976,white,542 nm
542,ivinhema,250,0.9792466666666666,0.0046426967737871055,0.0026804622321117927,3,0.9765662044345548,0.9819271288987784,2.872,white,542 nm
542,ivinhema,3000,0.6031766666666667,0.021985032029390644,0.012693064160311233,3,0.5904836025063555,0.6158697308269779,34.464,white,542 nm
542,ivinhema,4000,0.42382,0.009574293707631899,0.005527721049401817,3,0.4182922789505982,0.4293477210494018,45.952,white,542 nm
542,ivinhema,500,0.97205,0.031268109952473915,0.01805265169811163,3,0.9539973483018883,0.9901026516981116,5.744,white,542 nm
542,ivinhema,5000,0.31920333333333334,0.02896874580186954,0.01672511318679522,3,0.30247822014653813,0.33592844652012854,57.44,white,542 nm
542,ivinhema,6000,0.23872333333333334,0.01539039094153665,0.008885646353029762,3,0.22983768698030357,0.2476089796863631,68.928,white,542 nm
542,ivinhema,7000,0.22236666666666668,0.04415685828196266,0.0254939740156593,3,0.19687269265100737,0.247860640682326,80.416,white,542 nm
542,ivinhema,8000,0.15821,0.013968063573738495,0.008064465264355726,3,0.15014553473564426,0.16627446526435571,91.904,white,542 nm
542,ivinhema,9000,0.11607,0.014345358134253737,0.008282296380432983,3,0.10778770361956702,0.12435229638043299,103.392,white,542 nm
542,parana,1000,0.9353166666666667,0.048600226679855474,0.028059353956291392,3,0.9072573127103752,0.9633760206229581,11.488,clean,542 nm
542,parana,10000,0.45201,0.14251839074308975,0.08228303125999514,3,0.3697269687400049,0.5342930312599952,114.88,clean,542 nm
542,parana,2000,0.8822066666666667,0.1028316207853077,0.05936986394160292,3,0.8228368027250638,0.9415765306082696,22.976,clean,542 nm
542,parana,4000,0.7692533333333333,0.12551471201948133,0.07246595277170591,3,0.6967873805616275,0.8417192861050392,45.952,clean,542 nm
542,parana,500,0.9669833333333333,0.020509149990512388,0.011840963267872739,3,0.9551423700654605,0.9788242966012061,5.744,clean,542 nm
542,parana,6000,0.6019033333333333,0.1401247688074215,0.08090107299109889,3,0.5210022603422344,0.6828044063244323,68.928,clean,542 nm
542,parana,8000,0.5039033333333334,0.12258608825365679,0.07077511105215196,3,0.4331282222811814,0.5746784443854853,91.904,clean,542 nm
543,baia,1000,0.8409133333333333,0.043116598118744645,0.024893379530398135,3,0.8160199538029351,0.8658067128637315,11.488,black,543 nm
543,baia,1500,0.7700733333333334,0.03774579490927873,0.02179254485164848,3,0.7482807884816849,0.7918658781849819,17.232,black,543 nm
543,baia,2000,0.671795,0.05948889350122427,0.04206500000000002,2,0.62973,0.71386,22.976,black,543 nm
543,baia,250,0.9641766666666667,0.012716659676712806,0.007341966887542998,3,0.9568346997791237,0.9715186335542096,2.872,black,543 nm
543,baia,2500,0.5404933333333334,0.0492318325205688,0.02842401175844897,3,0.5120693215748844,0.5689173450917824,28.72,black,543 nm
543,baia,3000,0.48052500000000004,0.0523329728756164,0.03700500000000001,2,0.44352,0.51753,34.464,black,543 nm
543,baia,3500,0.38760333333333336,0.04778810870220051,0.027590477423278564,3,0.3600128559100548,0.41519381075661194,40.208,black,543 nm
543,baia,4000,0.32423500000000005,0.02072529975657771,0.014655,2,0.3095800000000001,0.33889,45.952,black,543 nm
543,baia,4500,0.24256,0.013444563957228216,0.007762222619842852,3,0.23479777738015714,0.2503222226198428,51.696,black,543 nm
543,baia,500,0.9461633333333334,0.04920554575790549,0.028408835088949185,3,0.9177544982443842,0.9745721684222826,5.744,black,543 nm
543,baia,5000,0.20243,NA,NA,1,NA,NA,57.44,black,543 nm
543,baia,5500,0.15335333333333334,0.05292313703224077,0.03055518741192366,3,0.12279814592140968,0.183908520745257,63.184,black,543 nm
543,baia,6000,0.08792,NA,NA,1,NA,NA,68.928,black,543 nm
543,baia,6500,0.10253999999999999,0.029495591195973676,0.01702928751690256,3,0.08551071248309744,0.11956928751690254,74.672,black,543 nm
543,baia,7000,0.08267666666666666,0.01901288072158802,0.010977091802679091,3,0.07169957486398756,0.09365375846934576,80.416,black,543 nm
543,distilled,1000,0.95998000000000006,NA,NA,1,NA,NA,11.488,distilled,543 nm
543,distilled,10000,0.97611,NA,NA,1,NA,NA,114.88,distilled,543 nm
543,distilled,2000,0.97806,NA,NA,1,NA,NA,22.976,distilled,543 nm
543,distilled,4000,0.97626,NA,NA,1,NA,NA,45.952,distilled,543 nm
543,distilled,6000,0.98074,NA,NA,1,NA,NA,68.928,distilled,543 nm
543,distilled,8000,0.97789,NA,NA,1,NA,NA,91.904,distilled,543 nm
543,ivinhema,1000,0.9347066666666667,0.04324182042113089,0.024965676660389374,3,0.9097409900062773,0.9596723433270561,11.488,white,543 nm
543,ivinhema,2000,0.75889,0.02799862318043514,0.016165012630163126,3,0.7427249873698368,0.7750550126301631,22.976,white,543 nm
543,ivinhema,250,0.9790300000000001,0.0050935351181669725,0.002940753871600514,3,0.9760892461283995,0.9819707538716006,2.872,white,543 nm
543,ivinhema,3000,0.6044233333333333,0.021280729154174536,0.012286434705714186,3,0.5921368986276191,0.6167097680390475,34.464,white,543 nm
543,ivinhema,4000,0.42511,0.0102192220838966,0.00590007062104627,3,0.41920992937895374,0.43101007062104624,45.952,white,543 nm
543,ivinhema,500,0.9719733333333334,0.032584598099920384,0.018812726484424804,3,0.9531606068489086,0.9907860598177581,5.744,white,543 nm
543,ivinhema,5000,0.32054,0.029480066146465814,0.01702032412539001,3,0.30351967587461,0.33756032412539,57.44,white,543 nm
543,ivinhema,6000,0.23980666666666667,0.015640106564001825,0.009029819734880887,3,0.2307768469317858,0.24883648640154754,68.928,white,543 nm
543,ivinhema,7000,0.22345333333333334,0.044290247609754134,0.02557098637996673,3,0.1978823469533666,0.24902431971330008,80.416,white,543 nm
543,ivinhema,8000,0.15901666666666667,0.014055583706603344,0.008114995036624759,3,0.15090167163004192,0.1671316617032914,91.904,white,543 nm
543,ivinhema,9000,0.11685333333333334,0.014313051153871182,0.00826364393661241,3,0.10858968939672092,0.12511697726994575,103.392,white,543 nm
543,parana,1000,0.9339933333333333,0.04923955963789005,0.02842847301171445,3,0.9055648603216189,0.9624218063450478,11.488,clean,543 nm
543,parana,10000,0.45216666666666666,0.1428852481305657,0.08249483647140858,3,0.36967183019525807,0.5346615031380753,114.88,clean,543 nm
543,parana,2000,0.8814666666666666,0.10284912461140994,0.059379969780314894,3,0.8220866968863517,0.9408466364469815,22.976,clean,543 nm
543,parana,4000,0.76876,0.12544764924062943,0.07242723405828316,3,0.6963327659417169,0.8411872340582831,45.952,clean,543 nm
543,parana,500,0.96526,0.020255831259170756,0.011694709630141874,3,0.9535652903698582,0.9769547096301419,5.744,clean,543 nm
543,parana,6000,0.60191,0.14035490336999273,0.08103394124274922,3,0.5208760587572507,0.6829439412427492,68.928,clean,543 nm
543,parana,8000,0.50417,0.12269039448954432,0.07083533228551979,3,0.4333346677144802,0.5750053322855198,91.904,clean,543 nm
544,baia,1000,0.8417366666666667,0.04346015454796878,0.025091731927292516,3,0.8166449347393742,0.8668283985939592,11.488,black,544 nm
544,baia,1500,0.77138,0.03830488350067134,0.022115334800389855,3,0.7492646651996101,0.7934953348003898,17.232,black,544 nm
544,baia,2000,0.6736800000000001,0.060471771927073495,0.042759999999999965,2,0.6309200000000001,0.71644,22.976,black,544 nm
544,baia,250,0.9640966666666667,0.01242087892756923,0.0071711977924038455,3,0.9569254688742629,0.9712678644590705,2.872,black,544 nm
544,baia,2500,0.5424333333333333,0.04971502120419276,0.028702980875008645,3,0.5137303524583247,0.571136314208342,28.72,black,544 nm
544,baia,3000,0.482505,0.052856231893694414,0.037374999999999985,2,0.44513,0.51988,34.464,black,544 nm
544,baia,3500,0.38959333333333335,0.047981096624955685,0.02770189905243161,3,0.36189143428090176,0.41729523238576494,40.208,black,544 nm
544,baia,4000,0.32635499999999995,0.021587970029625297,0.015264999999999999,2,0.31109,0.3416199999999999,45.952,black,544 nm
544,baia,4500,0.24445333333333333,0.01339078912287597,0.007731175704753955,3,0.23672215762857937,0.25218450903808726,51.696,black,544 nm
544,baia,500,0.9458566666666667,0.04852643231614427,0.02801674876053805,3,0.9178399179061286,0.9738734154272047,5.744,black,544 nm
544,baia,5000,0.20377,NA,NA,1,NA,NA,57.44,black,544 nm
544,baia,5500,0.15474333333333334,0.053243471274263605,0.030740132472786202,3,0.12400320086054714,0.18548346580611955,63.184,black,544 nm
544,baia,6000,0.08886,NA,NA,1,NA,NA,68.928,black,544 nm
544,baia,6500,0.10380666666666667,0.02991185773791613,0.01726961911694767,3,0.086537047549719,0.12107628578361435,74.672,black,544 nm
544,baia,7000,0.08375666666666666,0.01928463205076346,0.011133987505731168,3,0.0726226791609355,0.09489065417239782,80.416,black,544 nm
544,distilled,1000,0.95944,NA,NA,1,NA,NA,11.488,distilled,544 nm
544,distilled,10000,0.97562,NA,NA,1,NA,NA,114.88,distilled,544 nm
544,distilled,2000,0.97753,NA,NA,1,NA,NA,22.976,distilled,544 nm
544,distilled,4000,0.97576,NA,NA,1,NA,NA,45.952,distilled,544 nm
544,distilled,6000,0.98005,NA,NA,1,NA,NA,68.928,distilled,544 nm
544,distilled,8000,0.97679,NA,NA,1,NA,NA,91.904,distilled,544 nm
544,ivinhema,1000,0.93449,0.04301380127354476,0.024834029744150138,3,0.9096559702558499,0.9593240297441502,11.488,white,544 nm
544,ivinhema,2000,0.75991,0.027203689088063053,0.01570605721794409,3,0.7442039427820559,0.775616057217944,22.976,white,544 nm
544,ivinhema,250,0.9790133333333334,0.006227851421905734,0.003595651694910269,3,0.9754176816384231,0.9826089850282437,2.872,white,544 nm
544,ivinhema,3000,0.60567,0.020736737930542502,0.011972361226313438,3,0.5936976387736866,0.6176423612263134,34.464,white,544 nm
544,ivinhema,4000,0.4265366666666667,0.010821651137110892,0.006247883197087194,3,0.4202887834695795,0.43278454986375386,45.952,white,544 nm
544,ivinhema,500,0.9721066666666667,0.03431998008934936,0.01981464974316845,3,0.9522920169234982,0.9919213164098352,5.744,white,544 nm
